astonmartin,db2,base,1952,26,26,0
bugatti,veyron16dot4,base,2008,8,8,0
hyundai,accent,gl,1998,6,6,0
hyundai,accent,gl,2000,108,108,0
hyundai,accent,gl,2001,42,42,0
hyundai,accent,gl,2002,174,174,0
hyundai,accent,gl,2003,246,246,0
hyundai,accent,gl,2004,164,164,0
hyundai,accent,gl,2011,342,342,0
hyundai,accent,gls,2005,310,310,0
hyundai,accent,gls,2006,260,260,0
hyundai,accent,gls,2007,198,198,0
hyundai,accent,gls,2008,390,390,0
hyundai,accent,gls,2009,354,354,0
hyundai,accent,gls,2010,488,488,0
hyundai,accent,gls,2011,584,584,0
hyundai,accent,gls,2012,1148,1148,0
hyundai,accent,gls,2013,2101,2096,5
hyundai,accent,gls,2014,1760,0,1760
hyundai,accent,gls,2015,1744,40,1704
hyundai,accent,gs,2007,76,76,0
hyundai,accent,gs,2008,92,92,0
hyundai,accent,gs,2009,136,136,0
hyundai,accent,gs,2010,78,78,0
hyundai,accent,gs,2011,64,64,0
hyundai,accent,gs,2012,114,114,0
hyundai,accent,gs,2013,270,270,0
hyundai,accent,gs,2014,228,0,228
hyundai,accent,gs,2015,269,0,269
hyundai,accent,gt,2005,0,0,0
hyundai,accent,l,2002,14,14,0
hyundai,accent,limited,2018,1578,1578,0
hyundai,accent,se,2007,56,56,0
hyundai,accent,se,2008,8,8,0
hyundai,accent,se,2009,48,48,0
hyundai,accent,se,2010,8,8,0
hyundai,accent,se,2011,32,32,0
hyundai,accent,se,2012,160,160,0
hyundai,accent,se,2013,172,168,4
hyundai,accent,se,2014,162,76,86
hyundai,accent,se,2016,2915,2,2913
hyundai,accent,se,2017,3017,0,3017
hyundai,accent,se,2018,4622,4622,0
hyundai,accent,sel,2018,32,32,0
hyundai,accent,sport,2015,86,86,0
hyundai,accent,sport,2016,12,0,12
hyundai,accent,sport,2017,106,106,0
hyundai,accent,valueedition,2017,181,181,0
hyundai,azera,base,2012,562,562,0
hyundai,azera,base,2013,1574,1574,0
hyundai,azera,base,2014,316,0,316
hyundai,azera,base,2015,792,0,792
hyundai,azera,base,2016,476,476,0
hyundai,azera,base,2017,1010,1010,0
hyundai,azera,gls,2007,26,26,0
hyundai,azera,gls,2008,40,40,0
hyundai,azera,gls,2009,30,30,0
hyundai,azera,gls,2010,16,16,0
hyundai,azera,gls,2011,108,108,0
hyundai,azera,gls,2013,34,34,0
hyundai,azera,limited,2006,142,142,0
hyundai,azera,limited,2007,172,172,0
hyundai,azera,limited,2008,134,134,0
hyundai,azera,limited,2009,94,94,0
hyundai,azera,limited,2010,12,12,0
hyundai,azera,limited,2011,60,60,0
hyundai,azera,limited,2012,0,0,0
hyundai,azera,limited,2013,0,0,0
hyundai,azera,limited,2014,257,0,257
hyundai,azera,limited,2015,166,0,166
hyundai,azera,limited,2016,464,464,0
hyundai,azera,limited,2017,2681,2680,1
hyundai,azera,se,2006,52,52,0
hyundai,azera,se,2007,26,26,0
hyundai,elantra,base,2014,14,14,0
hyundai,elantra,blue,2010,330,330,0
hyundai,elantra,eco,2017,74,74,0
hyundai,elantra,eco,2018,1630,1630,0
hyundai,elantra,gls,2000,48,48,0
hyundai,elantra,gls,2001,68,68,0
hyundai,elantra,gls,2002,204,204,0
hyundai,elantra,gls,2003,266,266,0
hyundai,elantra,gls,2004,240,240,0
hyundai,elantra,gls,2005,468,468,0
hyundai,elantra,gls,2006,654,654,0
hyundai,elantra,gls,2007,750,750,0
hyundai,elantra,gls,2008,916,916,0
hyundai,elantra,gls,2009,642,642,0
hyundai,elantra,gls,2010,1614,1614,0
hyundai,elantra,gls,2011,1388,1388,0
hyundai,elantra,gls,2012,1680,1680,0
hyundai,elantra,gls,2013,1855,1855,0
hyundai,elantra,gs,2013,1023,123,900
hyundai,elantra,gt,2001,32,32,0
hyundai,elantra,gt,2002,26,26,0
hyundai,elantra,gt,2003,4,4,0
hyundai,elantra,gt,2004,72,72,0
hyundai,elantra,gt,2005,178,178,0
hyundai,elantra,gt,2006,34,34,0
hyundai,elantra,gt,2013,0,0,0
hyundai,elantra,gt,2014,0,0,0
hyundai,elantra,gt,2015,0,0,0
hyundai,elantra,gt,2016,0,0,0
hyundai,elantra,gt,2017,0,0,0
hyundai,elantra,gt,2018,6652,4450,2202
hyundai,elantra,gtsport,2018,0,0,0
hyundai,elantra,limited,2014,0,0,0
hyundai,elantra,limited,2015,0,0,0
hyundai,elantra,limited,2016,0,0,0
hyundai,elantra,limited,2017,0,0,0
hyundai,elantra,limited,2018,0,0,0
hyundai,elantra,se,2007,34,34,0
hyundai,elantra,se,2008,292,292,0
hyundai,elantra,se,2009,244,244,0
hyundai,elantra,se,2010,188,188,0
hyundai,elantra,se,2013,648,142,506
hyundai,elantra,se,2014,2288,880,1408
hyundai,elantra,se,2015,1656,1656,0
hyundai,elantra,se,2016,2413,898,1515
hyundai,elantra,se,2017,9669,6308,3361
hyundai,elantra,se,2018,8106,3366,4740
hyundai,elantra,sel,2018,2158,0,2158
hyundai,elantra,sport,2014,1407,0,1407
hyundai,elantra,sport,2015,2210,0,2210
hyundai,elantra,sport,2016,180,180,0
hyundai,elantra,sport,2017,464,464,0
hyundai,elantra,sport,2018,1771,584,1187
hyundai,elantra,touring,2009,20,20,0
hyundai,elantra,valueedition,2016,1638,1638,0
hyundai,elantra,valueedition,2017,1350,786,564
hyundai,elantra,valueedition,2018,2162,0,2162
hyundai,elantra,xECOx,2018,1302,1302,0
hyundai,elantragt,base,2013,2619,0,2619
hyundai,elantragt,base,2014,2808,0,2808
hyundai,elantragt,base,2015,1974,0,1974
hyundai,elantragt,base,2016,1852,1852,0
hyundai,elantragt,base,2017,2716,0,2716
hyundai,elantragt,base,2018,1901,570,1331
hyundai,elantragt,sport,2018,2162,2,2160
hyundai,elantratouring,gls,2010,326,326,0
hyundai,elantratouring,gls,2011,246,246,0
hyundai,elantratouring,gls,2012,388,388,0
hyundai,elantratouring,se,2010,146,146,0
hyundai,elantratouring,se,2011,224,224,0
hyundai,elantratouring,se,2012,196,196,0
hyundai,entourage,se,2007,70,70,0
hyundai,equus,signature,2011,264,264,0
hyundai,equus,signature,2012,394,394,0
hyundai,equus,signature,2013,688,0,688
hyundai,equus,signature,2014,1089,58,1031
hyundai,equus,signature,2015,1726,0,1726
hyundai,equus,signature,2016,194,194,0
hyundai,equus,ultimate,2011,44,44,0
hyundai,equus,ultimate,2012,98,98,0
hyundai,equus,ultimate,2013,105,0,105
hyundai,equus,ultimate,2014,184,0,184
hyundai,equus,ultimate,2015,314,0,314
hyundai,equus,ultimate,2016,62,62,0
hyundai,genesis,2dot0t,2010,6,6,0
hyundai,genesis,3dot8,2009,740,740,0
hyundai,genesis,3dot8,2010,386,386,0
hyundai,genesis,3dot8,2011,686,686,0
hyundai,genesis,3dot8,2012,1590,1590,0
hyundai,genesis,3dot8,2013,2436,0,2436
hyundai,genesis,3dot8,2014,1493,0,1493
hyundai,genesis,3dot8,2015,3028,0,3028
hyundai,genesis,3dot8,2016,1232,1232,0
hyundai,genesis,3dot8track,2010,6,6,0
hyundai,genesis,4dot6,2009,390,390,0
hyundai,genesis,4dot6,2010,414,414,0
hyundai,genesis,4dot6,2011,626,626,0
hyundai,genesis,4dot6,2012,316,316,0
hyundai,genesis,5dot0rspec,2012,304,304,0
hyundai,genesis,5dot0rspec,2013,676,0,676
hyundai,genesis,5dot0rspec,2014,76,76,0
hyundai,genesiscoupe,2dot0t,2010,207,206,1
hyundai,genesiscoupe,2dot0t,2011,386,386,0
hyundai,genesiscoupe,2dot0t,2012,294,294,0
hyundai,genesiscoupe,2dot0t,2013,956,0,956
hyundai,genesiscoupe,2dot0t,2014,444,0,444
hyundai,genesiscoupe,2dott,2010,206,206,0
hyundai,genesiscoupe,2dott,2011,378,378,0
hyundai,genesiscoupe,2dott,2012,294,294,0
hyundai,genesiscoupe,2dott,2013,958,0,958
hyundai,genesiscoupe,2dott,2014,415,0,415
hyundai,genesiscoupe,2dottpremium,2010,146,146,0
hyundai,genesiscoupe,2dottpremium,2011,122,122,0
hyundai,genesiscoupe,2dottpremium,2012,110,110,0
hyundai,genesiscoupe,2dottpremium,2013,629,0,629
hyundai,genesiscoupe,2dottpremium,2014,153,0,153
hyundai,genesiscoupe,2dottrspec,2010,74,74,0
hyundai,genesiscoupe,2dottrspec,2011,28,28,0
hyundai,genesiscoupe,2dottrspec,2012,32,32,0
hyundai,genesiscoupe,2dottrspec,2013,177,0,177
hyundai,genesiscoupe,2dottrspec,2014,182,182,0
hyundai,genesiscoupe,2dotttrack,2010,96,96,0
hyundai,genesiscoupe,3dot8grandtouring,2010,92,92,0
hyundai,genesiscoupe,3dot8grandtouring,2011,134,134,0
hyundai,genesiscoupe,3dot8grandtouring,2012,100,100,0
hyundai,genesiscoupe,3dot8grandtouring,2013,735,0,735
hyundai,genesiscoupe,3dot8grandtouring,2014,130,130,0
hyundai,genesiscoupe,3dot8rspec,2011,72,72,0
hyundai,genesiscoupe,3dot8rspec,2012,76,76,0
hyundai,genesiscoupe,3dot8rspec,2013,89,0,89
hyundai,genesiscoupe,3dot8rspec,2014,42,42,0
hyundai,genesiscoupe,3dot8rspec,2015,289,0,289
hyundai,genesiscoupe,3dot8rspec,2016,152,152,0
hyundai,genesiscoupe,3dot8track,2010,92,92,0
hyundai,genesiscoupe,3dot8track,2011,96,96,0
hyundai,genesiscoupe,3dot8track,2012,190,190,0
hyundai,genesiscoupe,3dot8track,2013,1644,0,1644
hyundai,ioniqev,electric,2018,62,0,62
hyundai,ioniqpluginhybrid,base,2018,70,70,0
hyundai,ioniqpluginhybrid,limited,2018,248,248,0
hyundai,kona,limited,2018,11618,16,11602
hyundai,kona,se,2018,9477,766,8711
hyundai,kona,sel,2018,16214,3474,12740
hyundai,kona,ultimate,2018,3313,0,3313
hyundai,santafe,gl,2001,14,14,0
hyundai,santafe,gls,2002,132,132,0
hyundai,santafe,gls,2003,214,214,0
hyundai,santafe,gls,2004,376,376,0
hyundai,santafe,gls,2005,1124,1124,0
hyundai,santafe,gls,2006,275,274,1
hyundai,santafe,gls,2007,1516,1516,0
hyundai,santafe,gls,2008,1526,1526,0
hyundai,santafe,gls,2009,1326,1326,0
hyundai,santafe,gls,2010,3278,3278,0
hyundai,santafe,gls,2011,2010,2010,0
hyundai,santafe,gls,2012,1922,1920,2
hyundai,santafe,gls,2013,1617,0,1617
hyundai,santafe,gls,2014,2355,1648,707
hyundai,santafe,gls,2015,8956,0,8956
hyundai,santafe,limited,2006,66,66,0
hyundai,santafe,limited,2007,1279,1278,1
hyundai,santafe,limited,2008,1172,1172,0
hyundai,santafe,limited,2009,1521,1520,1
hyundai,santafe,limited,2010,600,600,0
hyundai,santafe,limited,2011,976,976,0
hyundai,santafe,limited,2012,1359,1358,1
hyundai,santafe,limited,2013,585,584,1
hyundai,santafe,limited,2014,1969,0,1969
hyundai,santafe,limited,2015,2923,0,2923
hyundai,santafe,limited,2016,888,888,0
hyundai,santafe,limited,2017,266,266,0
hyundai,santafe,limited,2018,466,466,0
hyundai,santafe,lx,2001,16,16,0
hyundai,santafe,lx,2002,74,74,0
hyundai,santafe,lx,2003,28,28,0
hyundai,santafe,lx,2004,50,50,0
hyundai,santafe,lx,2005,196,196,0
hyundai,santafesport,2dot0lturbo,2014,5696,0,5696
hyundai,santafesport,2dot0lturbo,2015,5349,0,5349
hyundai,santafesport,2dot0lturbo,2016,1600,1600,0
hyundai,santafesport,2dot0lturbo,2017,1791,0,1791
hyundai,santafesport,2dot0lturbo,2018,7798,140,7658
hyundai,santafesport,2dot4l,2017,21861,0,21861
hyundai,santafesport,2dot4l,2018,18491,1282,17209
hyundai,sonata,base,2016,2238,2238,0
hyundai,sonata,base,2017,2165,2164,1
hyundai,sonata,base,2018,21,20,1
hyundai,sonata,eco,2015,1416,58,1358
hyundai,sonata,eco,2016,162,162,0
hyundai,sonata,eco,2017,292,292,0
hyundai,sonata,eco,2018,309,308,1
hyundai,sonata,gl,2005,224,224,0
hyundai,sonata,gl,2006,244,244,0
hyundai,sonata,gls,2000,24,24,0
hyundai,sonata,gls,2001,14,14,0
hyundai,sonata,gls,2002,108,108,0
hyundai,sonata,gls,2003,250,250,0
hyundai,sonata,gls,2004,310,310,0
hyundai,sonata,gls,2005,208,208,0
hyundai,sonata,gls,2006,1150,1150,0
hyundai,sonata,gls,2007,668,668,0
hyundai,sonata,gls,2008,950,948,2
hyundai,sonata,gls,2009,1494,1494,0
hyundai,sonata,gls,2010,982,982,0
hyundai,sonata,gls,2011,1810,1810,0
hyundai,sonata,gls,2012,1758,1758,0
hyundai,sonata,gls,2013,2691,0,2691
hyundai,sonata,gls,2014,2891,0,2891
hyundai,sonata,limited,2007,401,400,1
hyundai,sonata,limited,2008,396,396,0
hyundai,sonata,limited,2009,747,746,1
hyundai,sonata,limited,2010,257,256,1
hyundai,sonata,limited,2011,1538,1538,0
hyundai,sonata,limited,2012,1166,1166,0
hyundai,sonata,limited,2013,1616,1616,0
hyundai,sonata,limited,2014,2494,556,1938
hyundai,sonata,limited,2015,1817,1816,1
hyundai,sonata,limited,2016,1595,1594,1
hyundai,sonata,limited,2017,1303,1302,1
hyundai,sonata,limited,2018,1245,1244,1
hyundai,sonata,limited2dot0t,2011,248,248,0
hyundai,sonata,limited2dot0t,2012,414,414,0
hyundai,sonata,limited2dot0t,2013,1324,0,1324
hyundai,sonata,limited2dot0t,2014,1210,1210,0
hyundai,sonata,limited2dot0t,2015,2717,0,2717
hyundai,sonata,limited2dot0t,2016,51,50,1
hyundai,sonata,limited2dot0t,2017,137,136,1
hyundai,sonata,limited2dot0t,2018,1348,1348,0
hyundai,sonata,limited2dot0tplus,2011,236,236,0
hyundai,sonata,limited2dot0tplus,2012,340,340,0
hyundai,sonata,limited2dot0tplus,2013,556,0,556
hyundai,sonata,limited2dot0tplus,2014,583,0,583
hyundai,sonata,limited2dot0tplus,2015,300,300,0
hyundai,sonata,limited2dot0tplus,2016,50,50,0
hyundai,sonata,limited2dot0tplus,2017,136,136,0
hyundai,sonata,limited2dot0tplus,2018,262,262,0
hyundai,sonata,lx,2002,84,84,0
hyundai,sonata,lx,2003,6,6,0
hyundai,sonata,lx,2004,34,34,0
hyundai,sonata,lx,2005,52,52,0
hyundai,sonata,lx,2006,410,410,0
hyundai,sonata,se,2007,452,452,0
hyundai,sonata,se,2008,90,90,0
hyundai,sonata,se,2009,224,224,0
hyundai,sonata,se,2010,68,68,0
hyundai,sonata,se,2011,1708,1708,0
hyundai,sonata,se,2012,1460,1460,0
hyundai,sonata,se,2013,2658,0,2658
hyundai,sonata,se,2014,2347,32,2315
hyundai,sonata,se,2015,1884,1884,0
hyundai,sonata,se,2016,2054,2054,0
hyundai,sonata,se,2017,1863,1132,731
hyundai,sonata,se,2018,1480,1480,0
hyundai,sonata,se2dot0t,2011,314,314,0
hyundai,sonata,se2dot0t,2012,368,368,0
hyundai,sonata,se2dot0t,2013,546,0,546
hyundai,sonata,se2dot0t,2014,510,0,510
hyundai,sonata,sel,2018,1504,1504,0
hyundai,sonata,sport,2015,2538,678,1860
hyundai,sonata,sport,2016,1711,1710,1
hyundai,sonata,sport,2017,2892,0,2892
hyundai,sonata,sport,2018,1372,1372,0
hyundai,sonata,sport2dot0t,2015,3048,0,3048
hyundai,sonata,sport2dot0t,2016,26,26,0
hyundai,sonata,sport2dot0t,2017,498,498,0
hyundai,sonata,sport2dot0t,2018,1358,1358,0
hyundai,sonatahybrid,base,2011,198,198,0
hyundai,sonatahybrid,base,2012,458,458,0
hyundai,sonatahybrid,base,2013,377,0,377
hyundai,sonatahybrid,base,2014,111,0,111
hyundai,sonatahybrid,base,2015,512,0,512
hyundai,sonatahybrid,base,2016,22,22,0
hyundai,sonatahybrid,limited,2013,551,0,551
hyundai,sonatahybrid,limited,2014,594,0,594
hyundai,sonatahybrid,limited,2015,528,0,528
hyundai,sonatahybrid,limited,2016,340,340,0
hyundai,sonatahybrid,limited,2017,624,0,624
hyundai,sonatahybrid,limited,2018,288,288,0
hyundai,sonatahybrid,se,2016,358,358,0
hyundai,sonatahybrid,se,2017,557,0,557
hyundai,sonatahybrid,se,2018,494,494,0
hyundai,tiburon,gs,2005,50,50,0
hyundai,tiburon,gs,2006,156,156,0
hyundai,tiburon,gs,2007,64,64,0
hyundai,tiburon,gs,2008,272,272,0
hyundai,tiburon,gt,2004,46,46,0
hyundai,tiburon,gt,2005,80,80,0
hyundai,tiburon,gt,2006,134,134,0
hyundai,tiburon,gt,2007,58,58,0
hyundai,tiburon,gt,2008,94,94,0
hyundai,tiburon,gtlimited,2008,22,22,0
hyundai,tiburon,se,2006,0,0,0
hyundai,tiburon,se,2007,18,18,0
hyundai,tiburon,se,2008,62,62,0
hyundai,tuscon,gl,2005,178,178,0
hyundai,tuscon,gl,2006,226,226,0
hyundai,tuscon,gl,2011,140,140,0
hyundai,tuscon,gl,2012,132,132,0
hyundai,tuscon,gl,2013,186,186,0
hyundai,tuscon,gls,2012,758,758,0
hyundai,tuscon,gls,2013,776,776,0
hyundai,tuscon,gls,2014,527,0,527
hyundai,tuscon,gls,2015,2382,0,2382
hyundai,tuscon,limited,2006,132,132,0
hyundai,tuscon,limited,2007,142,142,0
hyundai,tuscon,limited,2008,106,106,0
hyundai,tuscon,limited,2009,114,114,0
hyundai,tuscon,limited,2010,522,522,0
hyundai,tuscon,limited,2011,1081,1080,1
hyundai,tuscon,limited,2012,1116,1116,0
hyundai,tuscon,limited,2013,2341,756,1585
hyundai,tuscon,limited,2014,2681,0,2681
hyundai,tuscon,limited,2015,3066,0,3066
hyundai,tuscon,limited,2016,3259,1040,2219
hyundai,tuscon,limited,2017,6429,3768,2661
hyundai,tuscon,limited,2018,14296,8246,6050
hyundai,tuscon,lx,2005,66,66,0
hyundai,tuscon,night,2017,630,630,0
hyundai,tuscon,se,2007,212,212,0
hyundai,tuscon,se,2008,176,176,0
hyundai,tuscon,se,2009,140,140,0
hyundai,tuscon,se,2014,5014,0,5014
hyundai,tuscon,se,2015,6073,0,6073
hyundai,tuscon,se,2016,8854,0,8854
hyundai,tuscon,se,2017,20703,272,20431
hyundai,tuscon,se,2018,24147,3346,20801
hyundai,tuscon,sel,2018,23816,3460,20356
hyundai,tuscon,selplus,2018,26032,400,25632
hyundai,tuscon,seplus,2017,888,888,0
hyundai,tuscon,sport,2016,2395,0,2395
hyundai,tuscon,sport,2017,2226,2226,0
hyundai,tuscon,sport,2018,11658,0,11658
hyundai,tuscon,walkingdeadedition,2014,279,0,279
hyundai,veloster,2dot0,2019,4018,62,3956
hyundai,veloster,base,2012,2666,2666,0
hyundai,veloster,base,2013,4046,0,4046
hyundai,veloster,base,2014,2556,18,2538
hyundai,veloster,base,2015,2567,0,2567
hyundai,veloster,base,2016,4035,0,4035
hyundai,veloster,base,2017,3636,172,3464
hyundai,veloster,base,2019,4567,272,4295
hyundai,veloster,remix,2013,568,0,568
hyundai,veloster,turbo,2012,0,0,0
hyundai,veloster,turbo,2013,0,0,0
hyundai,veloster,turbo,2014,0,0,0
hyundai,veloster,turbo,2015,0,0,0
hyundai,veloster,turbo,2016,0,0,0
hyundai,veloster,turbo,2017,0,0,0
hyundai,veloster,turbo,2019,1968,0,1968
hyundai,veloster,turborallyedition,2016,0,0,0
hyundai,veloster,turborspec,2014,0,0,0
hyundai,veloster,turborspec,2015,0,0,0
hyundai,veloster,turborspec,2016,0,0,0
hyundai,veloster,turborspec,2017,0,0,0
hyundai,veloster,valueedition,2017,0,0,0
hyundai,veracruz,gls,2007,0,0,0
hyundai,veracruz,gls,2008,0,0,0
hyundai,veracruz,gls,2009,0,0,0
hyundai,veracruz,gls,2010,0,0,0
hyundai,veracruz,gls,2011,0,0,0
hyundai,veracruz,gls,2012,0,0,0
hyundai,veracruz,limited,2007,0,0,0
hyundai,veracruz,limited,2008,0,0,0
hyundai,veracruz,limited,2009,0,0,0
hyundai,veracruz,limited,2010,0,0,0
hyundai,veracruz,limited,2011,0,0,0
hyundai,veracruz,limited,2012,0,0,0
hyundai,xg300,l,2001,0,0,0
hyundai,xg350,l,2002,0,0,0
hyundai,xg350,l,2003,0,0,0
hyundai,xg350,l,2004,0,0,0
hyundai,xg350,l,2005,0,0,0
toyota,4runner,4wd,1996,4,4,0
toyota,4runner,4wd,1997,6,6,0
toyota,4runner,4wd,1998,46,46,0
toyota,4runner,4wd,1999,16,16,0
toyota,4runner,limited,2018,57886,234,57652
toyota,4runner,limited4wd,1999,26,0,26
toyota,4runner,limitedv8,2003,167,0,167
toyota,4runner,limitedv8,2004,116,0,116
toyota,4runner,limitedv8,2005,308,0,308
toyota,4runner,limitedv8,2006,44,0,44
toyota,4runner,limitedv8,2007,115,0,115
toyota,4runner,limitedv8,2008,0,0,0
toyota,4runner,sport,2003,160,0,160
toyota,4runner,sport,2004,155,0,155
toyota,4runner,sport,2005,419,0,419
toyota,4runner,sport,2006,578,0,578
toyota,4runner,sport,2007,153,0,153
toyota,4runner,sport,2008,525,0,525
toyota,4runner,sport,2009,112,0,112
toyota,4runner,sportv8,2004,5,0,5
toyota,4runner,sportv8,2005,29,0,29
toyota,4runner,sportv8,2006,15,0,15
toyota,4runner,sportv8,2008,69,0,69
toyota,4runner,sr5,2017,12199,0,12199
toyota,4runner,sr5,2018,15618,0,15618
toyota,4runner,sr54wd,1987,13,0,13
toyota,4runner,sr54wd,1994,4,0,4
toyota,4runner,sr54wd,1996,4,0,4
toyota,4runner,sr54wd,1997,0,0,0
toyota,4runner,sr54wd,1998,17,0,17
toyota,4runner,sr54wd,1999,5,0,5
toyota,4runner,sr54wd,2000,15,0,15
toyota,4runner,sr5premium,2018,23897,0,23897
toyota,4runner,sr5sport,2004,484,0,484
toyota,4runner,trail,2010,285,0,285
toyota,4runner,trail,2011,91,0,91
toyota,4runner,trail,2012,120,0,120
toyota,4runner,trail,2013,51,0,51
toyota,4runner,trail,2014,525,0,525
toyota,4runner,trail,2015,713,0,713
toyota,4runner,trail,2016,1651,0,1651
toyota,4runner,trailpremium,2014,537,0,537
toyota,4runner,trailpremium,2015,941,0,941
toyota,4runner,trailpremium,2016,1359,0,1359
toyota,4runner,trdpro,2015,1304,0,1304
toyota,4runner,trdpro,2016,1307,0,1307
toyota,4runner,trdpro,2017,423,0,423
toyota,4runner,trdpro,2018,1304,0,1304
toyota,86,860specialedition,2017,838,0,838
toyota,86,gt,2018,2126,0,2126
toyota,86,se,2017,21,0,21
toyota,avalon,base,2011,989,0,989
toyota,avalon,base,2012,715,0,715
toyota,avalon,base,2013,133,0,133
toyota,avalon,limited,2005,501,0,501
toyota,avalon,limited,2006,914,0,914
toyota,avalon,limited,2007,952,0,952
toyota,avalon,limited,2008,1051,0,1051
toyota,avalon,limited,2009,450,0,450
toyota,avalon,limited,2010,487,0,487
toyota,avalon,limited,2011,2913,0,2913
toyota,avalon,limited,2012,1142,0,1142
toyota,avalon,limited,2013,2379,0,2379
toyota,avalon,limited,2014,1794,0,1794
toyota,avalon,limited,2015,4891,0,4891
toyota,avalon,limited,2016,1987,0,1987
toyota,avalon,limited,2017,932,0,932
toyota,avalon,limited,2018,1550,0,1550
toyota,avalon,limited,2019,16003,0,16003
volkswagen,tiguan,4motion-auto-r-line,2014,248,248,0
volkswagen,tiguan,4motion-auto-r-line,2015,504,504,0
